Option_Name,Asset_Class,Name,Currency,Security_Identifier,Dollar_Value,Weighting_Percentage,Listing_Status,Management_Type,Super_Fund,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
High Growth,Fixed Income,Banco Santander SA,,,1435992.0,0.0,,,AustralianSuper,0.003475522149925,,,,
High Growth,Fixed Income,Banco Santander SA/New York,,,712570.0,0.0,,,AustralianSuper,0.0017246285622566,,,,
High Growth,Fixed Income,Bank of America Corp,,,883875.0,0.0,,,AustralianSuper,0.0021392369457942,,,,
High Growth,Fixed Income,Bank of Ireland Group PLC,,,24636.0,0.0,,,AustralianSuper,5.96263514598637e-05,,,,
High Growth,Fixed Income,Bank of Montreal,,,255224.0,0.0,,,AustralianSuper,0.0006177169964682,,,,
High Growth,Fixed Income,Bank of Montreal/Chicago IL,,,698962.0,0.0,,,AustralianSuper,0.0016916932078701,,,,
High Growth,Fixed Income,Bank of New York Mellon Corp/The,,,281836.0,0.0,,,AustralianSuper,0.0006821258479478,,,,
High Growth,Fixed Income,Bank of Nova Scotia/Australia,,,25801150.0,0.07,,,AustralianSuper,0.0624463564689341,,,,
High Growth,Fixed Income,Bank of Nova Scotia/The,,,216034.0,0.0,,,AustralianSuper,0.0005228656929404,,,,
High Growth,Fixed Income,Bank of Queensland Ltd,,,462368.0,0.0,,,AustralianSuper,0.0011190662799072,,,,
High Growth,Fixed Income,Banque Federative du Credit Mutuel SA,,,361379.0,0.0,,,AustralianSuper,0.0008746432563814,,,,
High Growth,Fixed Income,Barclays PLC,,,1210294.0,0.0,,,AustralianSuper,0.0029292667402891,,,,
High Growth,Fixed Income,Basf Se,,,57398.0,0.0,,,AustralianSuper,0.0001389200081625,,,,
High Growth,Fixed Income,Baxter International Inc,,,76271.0,0.0,,,AustralianSuper,0.0001845982079962,,,,
High Growth,Fixed Income,Bayer AG,,,60586.0,0.0,,,AustralianSuper,0.0001466359039433,,,,
High Growth,Fixed Income,Bayer US Finance LLC,,,84853.0,0.0,,,AustralianSuper,0.0002053691670897,,,,
High Growth,Fixed Income,Becton Dickinson & Co,,,30155.0,0.0,,,AustralianSuper,7.298395146420644e-05,,,,
High Growth,Fixed Income,Bell Telephone Co of Canada or Bell Canada,,,70893.0,0.0,,,AustralianSuper,0.0001715818693799,,,,
High Growth,Fixed Income,Bendigo & Adelaide Bank Ltd,,,40368611.0,0.1,,,AustralianSuper,0.0977038881081555,,,,
High Growth,Fixed Income,Berkshire Hathaway Finance Corp,,,90176.0,0.0,,,AustralianSuper,0.0002182523895618,,,,
High Growth,Fixed Income,Berlin Hyp AG,,,16579.0,0.0,,,AustralianSuper,4.0126046470737145e-05,,,,
High Growth,Fixed Income,Bertelsmann SE & Co KGaA,,,17124.0,0.0,,,AustralianSuper,4.1445106445799075e-05,,,,
High Growth,Fixed Income,BHP Billiton Finance Ltd,,,33759.0,0.0,,,AustralianSuper,8.170668935434076e-05,,,,
High Growth,Fixed Income,Blackrock Inc,,,138548.0,0.0,,,AustralianSuper,0.0003353268283025,,,,
High Growth,Fixed Income,Blackstone Holdings Finance Co LLC,,,16419.0,0.0,,,AustralianSuper,3.973879950558135e-05,,,,
High Growth,Fixed Income,Blackstone Private Credit Fund,,,69066.0,0.0,,,AustralianSuper,0.0001671599930965,,,,
High Growth,Fixed Income,Blackstone Property Partners Europe Holdings Sarl,,,81348.0,0.0,,,AustralianSuper,0.0001968860382593,,,,
High Growth,Fixed Income,Blackstone Reg Finance Co LLC,,,40525.0,0.0,,,AustralianSuper,9.808239539336649e-05,,,,
High Growth,Fixed Income,Blackstone Secured Lending Fund,,,28012.0,0.0,,,AustralianSuper,6.7797262424651e-05,,,,
High Growth,Fixed Income,Blend Funding PLC,,,8410.0,0.0,,,AustralianSuper,2.0354668606001536e-05,,,,
High Growth,Fixed Income,Blue Owl Capital Corp,,,37890.0,0.0,,,AustralianSuper,9.170492193595695e-05,,,,
High Growth,Fixed Income,Blue Owl Credit Income Corp,,,8745.0,0.0,,,AustralianSuper,2.116546693929648e-05,,,,
High Growth,Fixed Income,BMW Canada Inc,,,7857.0,0.0,,,AustralianSuper,1.901624628268181e-05,,,,
High Growth,Fixed Income,BMW Finance NV,,,85914.0,0.0,,,AustralianSuper,0.0002079370985274,,,,
High Growth,Fixed Income,BMW International Investment BV,,,11514.0,0.0,,,AustralianSuper,2.7867259730023976e-05,,,,
High Growth,Fixed Income,BMW US Capital LLC,,,117895.0,0.0,,,AustralianSuper,0.0002853405059815,,,,
High Growth,Fixed Income,BNP Paribas SA,,,1953506.0,0.01,,,AustralianSuper,0.0047280579369602,,,,
High Growth,Fixed Income,Boeing Co/The,,,331601.0,0.0,,,AustralianSuper,0.0008025717555789,,,,
High Growth,Fixed Income,Booking Holdings Inc,,,59661.0,0.0,,,AustralianSuper,0.0001443971324259,,,,
High Growth,Fixed Income,Boston Properties LP,,,94700.0,0.0,,,AustralianSuper,0.0002292017975015,,,,
High Growth,Fixed Income,Bouygues Sa,,,40928.0,0.0,,,AustralianSuper,9.905777368685265e-05,,,,
High Growth,Fixed Income,BP Capital Markets America Inc,,,214027.0,0.0,,,AustralianSuper,0.0005180081638212,,,,
High Growth,Fixed Income,BP Capital Markets BV,,,74779.0,0.0,,,AustralianSuper,0.0001809871300461,,,,
High Growth,Fixed Income,BP Capital Markets PLC,,,35354.0,0.0,,,AustralianSuper,8.55670575382376e-05,,,,
High Growth,Fixed Income,BPCE SA,,,321832.0,0.0,,,AustralianSuper,0.0007789279080626,,,,
High Growth,Fixed Income,Brighthouse Financial Global Funding,,,70262.0,0.0,,,AustralianSuper,0.0001700546641611,,,,
High Growth,Fixed Income,Brisbane Airport Corp Pty Ltd,,,223815.0,0.0,,,AustralianSuper,0.0005416979969146,,,,
High Growth,Fixed Income,Bristol-Myers Squibb Co,,,213253.0,0.0,,,AustralianSuper,0.0005161348566273,,,,
High Growth,Fixed Income,British Telecommunications PLC,,,61670.0,0.0,,,AustralianSuper,0.0001492595021322,,,,
High Growth,Fixed Income,Broadcom Inc,,,278285.0,0.0,,,AustralianSuper,0.0006735313856148,,,,
High Growth,Fixed Income,Brookfield Finance II Inc,,,10346.0,0.0,,,AustralianSuper,2.5040356884386668e-05,,,,
High Growth,Fixed Income,Brookfield Infrastructure Finance ULC,,,19034.0,0.0,,,AustralianSuper,4.6067867092346394e-05,,,,
High Growth,Fixed Income,Brookfield Renewable Partners ULC,,,23039.0,0.0,,,AustralianSuper,5.576114268890242e-05,,,,
High Growth,Fixed Income,Brooklyn Union Gas Co/The,,,96134.0,0.0,,,AustralianSuper,0.0002326724984267,,,,
High Growth,Fixed Income,Bruce Power LP,,,20027.0,0.0,,,AustralianSuper,4.847121856984455e-05,,,,
High Growth,Fixed Income,Bunge Ltd Finance Corp,,,68849.0,0.0,,,AustralianSuper,0.0001666347894,,,,
High Growth,Fixed Income,Burberry Group Plc,,,6771.0,0.0,,,AustralianSuper,1.6387807506686847e-05,,,,
High Growth,Fixed Income,Burlington Northern Santa Fe LLC,,,113041.0,0.0,,,AustralianSuper,0.0002735924011761,,,,
High Growth,Fixed Income,CA Auto Bank SPA/Ireland,,,11993.0,0.0,,,AustralianSuper,2.9026580331959144e-05,,,,
High Growth,Fixed Income,Cadent Finance PLC,,,79042.0,0.0,,,AustralianSuper,0.000191304841374,,,,
High Growth,Fixed Income,Caisse Nationale de Reassurance Mutuelle Agricole Groupama,,,17352.0,0.0,,,AustralianSuper,4.199693337114609e-05,,,,
High Growth,Fixed Income,CaixaBank SA,,,150460.0,0.0,,,AustralianSuper,0.0003641573648583,,,,
High Growth,Fixed Income,Camden Property Trust,,,85843.0,0.0,,,AustralianSuper,0.0002077652576866,,,,
High Growth,Fixed Income,Cameron LNG LLC,,,55358.0,0.0,,,AustralianSuper,0.0001339826093568,,,,
High Growth,Fixed Income,Canadian Imperial Bank of Commerce,,,79830.0,0.0,,,AustralianSuper,0.0001932120326774,,,,
High Growth,Fixed Income,Canadian Imperial Bank of Commerce/Sydney,,,21510606.0,0.06,,,AustralianSuper,0.0520619805760128,,,,
High Growth,Fixed Income,Canadian National Railway Co,,,40067.0,0.0,,,AustralianSuper,9.697390095560805e-05,,,,
High Growth,Fixed Income,Canadian Natural Resources Ltd,,,26735.0,0.0,,,AustralianSuper,6.470654758400131e-05,,,,
High Growth,Fixed Income,Canadian Pacific Railway Co,,,117702.0,0.0,,,AustralianSuper,0.0002848733893297,,,,
High Growth,Fixed Income,Capgemini Se,,,16937.0,0.0,,,AustralianSuper,4.099251155527324e-05,,,,
High Growth,Fixed Income,Capital One Financial Corp,,,219567.0,0.0,,,AustralianSuper,0.0005314165899897,,,,
High Growth,Fixed Income,Capital Power Corp,,,19989.0,0.0,,,AustralianSuper,4.8379247415620054e-05,,,,
High Growth,Fixed Income,Cardinal Health Inc,,,83655.0,0.0,,,AustralianSuper,0.0002024696554381,,,,
High Growth,Fixed Income,Carlsberg Breweries A/S,,,23452.0,0.0,,,AustralianSuper,5.676072391771082e-05,,,,
High Growth,Fixed Income,Carrefour Sa,,,30101.0,0.0,,,AustralianSuper,7.285325561346636e-05,,,,
High Growth,Fixed Income,Carrier Global Corp,,,79034.0,0.0,,,AustralianSuper,0.0001912854790257,,,,
High Growth,Fixed Income,Caterpillar Financial Services Corp,,,83871.0,0.0,,,AustralianSuper,0.0002029924388411,,,,
High Growth,Fixed Income,Caterpillar Inc,,,83236.0,0.0,,,AustralianSuper,0.0002014555524481,,,,
High Growth,Fixed Income,CBRE Services Inc,,,53672.0,0.0,,,AustralianSuper,0.0001299019944615,,,,
High Growth,Fixed Income,CCEP Finance Ireland DAC,,,14356.0,0.0,,,AustralianSuper,3.474573394860381e-05,,,,
High Growth,Fixed Income,Celanese US Holdings LLC,,,22968.0,0.0,,,AustralianSuper,5.5589301848114536e-05,,,,
High Growth,Fixed Income,Cellnex Finance Co SA,,,75828.0,0.0,,,AustralianSuper,0.0001835260179614,,,,
High Growth,Fixed Income,Cencora Inc,,,13105.0,0.0,,,AustralianSuper,3.1717946739791924e-05,,,,
High Growth,Fixed Income,Centene Corp,,,195751.0,0.0,,,AustralianSuper,0.0004737748792263,,,,
High Growth,Fixed Income,CenterPoint Energy Houston Electric LLC,,,27404.0,0.0,,,AustralianSuper,6.632572395705899e-05,,,,
High Growth,Fixed Income,CenterPoint Energy Resources Corp,,,106648.0,0.0,,,AustralianSuper,0.0002581194646245,,,,
High Growth,Fixed Income,Charles Schwab Corp/The,,,142721.0,0.0,,,AustralianSuper,0.0003454267132125,,,,
High Growth,Fixed Income,Charter Communications Operating LLC / Charter Communications Operating Capital,,,190725.0,0.0,,,AustralianSuper,0.0004616104839333,,,,
High Growth,Fixed Income,Choice Properties Real Estate Investment Trust,,,26649.0,0.0,,,AustralianSuper,6.449840234023007e-05,,,,
High Growth,Fixed Income,Chorus Ltd,,,460564.0,0.0,,,AustralianSuper,0.001114700070375,,,,
High Growth,Fixed Income,Chubb INA Holdings LLC,,,16794.0,0.0,,,AustralianSuper,4.064640958016525e-05,,,,
High Growth,Fixed Income,Cie de Saint-Gobain SA,,,71164.0,0.0,,,AustralianSuper,0.0001722377689271,,,,
High Growth,Fixed Income,Cie Generale des Etablissements Michelin SCA,,,17667.0,0.0,,,AustralianSuper,4.275932583379656e-05,,,,
High Growth,Fixed Income,Cigna Group/The,,,213176.0,0.0,,,AustralianSuper,0.0005159484940253,,,,
High Growth,Fixed Income,Cisco Systems Inc,,,148832.0,0.0,,,AustralianSuper,0.0003602171269879,,,,
High Growth,Fixed Income,Citibank NA,,,111850.0,0.0,,,AustralianSuper,0.0002707098315792,,,,
High Growth,Fixed Income,Citigroup Inc,,,587458.0,0.0,,,AustralianSuper,0.001421820797853,,,,
High Growth,Fixed Income,Citizens Bank NA/Providence RI,,,84070.0,0.0,,,AustralianSuper,0.000203474077254,,,,
High Growth,Fixed Income,CK Hutchison Group Telecom Finance SA,,,14842.0,0.0,,,AustralianSuper,3.592199660526454e-05,,,,
High Growth,Fixed Income,Clarion Funding PLC,,,22703.0,0.0,,,AustralianSuper,5.494792406207525e-05,,,,
High Growth,Fixed Income,Cloverie PLC for Zurich Insurance Co Ltd,,,10983.0,0.0,,,AustralianSuper,2.6582083864413183e-05,,,,
High Growth,Fixed Income,CNH Industrial Capital Canada Ltd,,,3929.0,0.0,,,AustralianSuper,9.50933328810702e-06,,,,
High Growth,Fixed Income,Coastal Gaslink Pipeline LP,,,42687.0,0.0,,,AustralianSuper,0.00010331507001,,,,
High Growth,Fixed Income,Coca-Cola Co/The,,,220823.0,0.0,,,AustralianSuper,0.0005344564786662,,,,
High Growth,Fixed Income,Coca-Cola Europacific Partners Plc,,,25995.0,0.0,,,AustralianSuper,6.291553037015574e-05,,,,
High Growth,Fixed Income,Coca-Cola HBC Finance BV,,,15037.0,0.0,,,AustralianSuper,3.639395384404816e-05,,,,
High Growth,Fixed Income,Coloplast Finance BV,,,40361.0,0.0,,,AustralianSuper,9.76854672540818e-05,,,,
High Growth,Fixed Income,Columbia Pipelines Operating Co LLC,,,86232.0,0.0,,,AustralianSuper,0.0002087067518707,,,,
High Growth,Fixed Income,Comcast Corp,,,536892.0,0.0,,,AustralianSuper,0.0012994362351026,,,,
High Growth,Fixed Income,Commerzbank AG,,,119686.0,0.0,,,AustralianSuper,0.0002896752516977,,,,
High Growth,Fixed Income,CommonSpirit Health,,,82912.0,0.0,,,AustralianSuper,0.0002006713773437,,,,
High Growth,Fixed Income,Commonwealth Bank of Australia,,,131396379.0,0.34,,,AustralianSuper,0.3180178062513173,,,,
High Growth,Fixed Income,Commonwealth Bank of Australia/New York NY,,,44771.0,0.0,,,AustralianSuper,0.0001083589617311,,,,
High Growth,Fixed Income,Commonwealth Edison Co,,,23604.0,0.0,,,AustralianSuper,5.712860853460882e-05,,,,
High Growth,Fixed Income,Community Finance Co 1 PLC,,,17425.0,0.0,,,AustralianSuper,4.2173614798998424e-05,,,,
High Growth,Fixed Income,Compass Group Plc,,,18037.0,0.0,,,AustralianSuper,4.365483444071934e-05,,,,
High Growth,Fixed Income,ConocoPhillips Co,,,107312.0,0.0,,,AustralianSuper,0.0002597265395299,,,,
High Growth,Fixed Income,Consolidated Edison Co of New York Inc,,,117952.0,0.0,,,AustralianSuper,0.0002854784627128,,,,
High Growth,Fixed Income,Constellation Brands Inc,,,102507.0,0.0,,,AustralianSuper,0.0002480970291076,,,,
High Growth,Fixed Income,Continental Ag,,,23115.0,0.0,,,AustralianSuper,5.594508499735142e-05,,,,
High Growth,Fixed Income,Continental Resources Inc/OK,,,70213.0,0.0,,,AustralianSuper,0.000169936069778,,,,
High Growth,Fixed Income,Cooperatieve Rabobank UA,,,214738.0,0.0,,,AustralianSuper,0.0005197289925226,,,,
High Growth,Fixed Income,Cooperatieve Rabobank UA/Australia,,,66056193.0,0.17,,,AustralianSuper,0.1598753766812221,,,,
High Growth,Fixed Income,Corebridge Financial Inc,,,127871.0,0.0,,,AustralianSuper,0.0003094853542589,,,,
High Growth,Fixed Income,Coterra Energy Inc,,,49783.0,0.0,,,AustralianSuper,0.0001204894729146,,,,
High Growth,Fixed Income,Coty Inc,,,17438.0,0.0,,,AustralianSuper,4.220507861491733e-05,,,,
High Growth,Fixed Income,Cousins Properties LP,,,6840.0,0.0,,,AustralianSuper,1.6554807760410285e-05,,,,
High Growth,Fixed Income,Credit Agricole Assurances SA,,,29468.0,0.0,,,AustralianSuper,7.132120980756876e-05,,,,
High Growth,Fixed Income,Credit Agricole SA,,,376144.0,0.0,,,AustralianSuper,0.0009103788903847,,,,
High Growth,Fixed Income,Credit Mutuel Arkea SA,,,79648.0,0.0,,,AustralianSuper,0.0001927715392545,,,,
High Growth,Fixed Income,CRH SMW Finance DAC,,,61554.0,0.0,,,AustralianSuper,0.0001489787480824,,,,
High Growth,Fixed Income,Crimson Bond Trust 2023-1P,,,73243.0,0.0,,,AustralianSuper,0.0001772695591806,,,,
High Growth,Fixed Income,Crown Castle Inc,,,184746.0,0.0,,,AustralianSuper,0.0004471395489042,,,,
High Growth,Fixed Income,CSL Finance PLC,,,65849.0,0.0,,,AustralianSuper,0.0001593739088034,,,,
High Growth,Fixed Income,Csx Corp,,,116613.0,0.0,,,AustralianSuper,0.0002822376896732,,,,
High Growth,Fixed Income,Ctp Nv,,,57705.0,0.0,,,AustralianSuper,0.0001396630382769,,,,
High Growth,Fixed Income,CU Inc,,,58182.0,0.0,,,AustralianSuper,0.0001408175182918,,,,
High Growth,Fixed Income,CVS Health Corp,,,349719.0,0.0,,,AustralianSuper,0.0008464226337957,,,,
High Growth,Fixed Income,Daimler Truck International Finance BV,,,24318.0,0.0,,,AustralianSuper,5.8856698116616565e-05,,,,
High Growth,Fixed Income,Danfoss Finance I BV,,,15654.0,0.0,,,AustralianSuper,3.788727495343021e-05,,,,
High Growth,Fixed Income,Danone Sa,,,43771.0,0.0,,,AustralianSuper,0.0001059386681989,,,,
High Growth,Fixed Income,Danske Bank A/S,,,74746.0,0.0,,,AustralianSuper,0.0001809072603595,,,,
High Growth,Fixed Income,Dassault Systemes Se,,,16530.0,0.0,,,AustralianSuper,4.000745208765819e-05,,,,
High Growth,Fixed Income,Dell International LLC / EMC Corp,,,135782.0,0.0,,,AustralianSuper,0.0003286322963924,,,,
High Growth,Fixed Income,Deutsche Bank AG,,,138396.0,0.0,,,AustralianSuper,0.0003349589436856,,,,
High Growth,Fixed Income,Deutsche Bank AG/New York NY,,,142099.0,0.0,,,AustralianSuper,0.0003439212906354,,,,
High Growth,Fixed Income,Deutsche Boerse Ag,,,26380.0,0.0,,,AustralianSuper,6.384734338006188e-05,,,,
High Growth,Fixed Income,Deutsche Lufthansa AG,,,30187.0,0.0,,,AustralianSuper,7.30614008572376e-05,,,,
High Growth,Fixed Income,Deutsche Post Ag,,,21209.0,0.0,,,AustralianSuper,5.1332005524933e-05,,,,
High Growth,Fixed Income,Deutsche Telekom Ag,,,23622.0,0.0,,,AustralianSuper,5.7172173818188854e-05,,,,
High Growth,Fixed Income,Deutsche Telekom International Finance BV,,,246564.0,0.0,,,AustralianSuper,0.0005967572544792,,,,
High Growth,Fixed Income,Devon Energy Corp,,,82825.0,0.0,,,AustralianSuper,0.0002004608118064,,,,
High Growth,Fixed Income,DEXUS Finance Pty Ltd,,,865843.0,0.0,,,AustralianSuper,0.0020955942128211,,,,
High Growth,Fixed Income,DH Europe Finance II Sarl,,,34849.0,0.0,,,AustralianSuper,8.434480930446462e-05,,,,
High Growth,Fixed Income,Diageo Capital PLC,,,86919.0,0.0,,,AustralianSuper,0.0002103694935273,,,,
High Growth,Fixed Income,Diageo Finance PLC,,,42046.0,0.0,,,AustralianSuper,0.0001017636618558,,,,
High Growth,Fixed Income,Diamondback Energy Inc,,,72242.0,0.0,,,AustralianSuper,0.0001748468453549,,,,
High Growth,Fixed Income,Digital Dutch Finco BV,,,21295.0,0.0,,,AustralianSuper,5.154015076870424e-05,,,,
High Growth,Fixed Income,DLR Kredit A/S,,,569431.0,0.0,,,AustralianSuper,0.0013781901663476,,,,
High Growth,Fixed Income,DNB Bank ASA,,,60167.0,0.0,,,AustralianSuper,0.0001456218009533,,,,
High Growth,Fixed Income,Dollar General Corp,,,107562.0,0.0,,,AustralianSuper,0.000260331612913,,,,
High Growth,Fixed Income,Dollarama Inc,,,19094.0,0.0,,,AustralianSuper,4.6213084704279824e-05,,,,
High Growth,Fixed Income,Dow Chemical Co/The,,,63678.0,0.0,,,AustralianSuper,0.0001541194515449,,,,
High Growth,Fixed Income,Ds Smith Plc,,,18166.0,0.0,,,AustralianSuper,4.39670523063762e-05,,,,
High Growth,Fixed Income,DSM BV,,,15864.0,0.0,,,AustralianSuper,3.8395536595197184e-05,,,,
High Growth,Fixed Income,DSV Finance BV,,,24004.0,0.0,,,AustralianSuper,5.809672594749831e-05,,,,
High Growth,Fixed Income,Dte Energy Co,,,170709.0,0.0,,,AustralianSuper,0.0004131658885923,,,,
High Growth,Fixed Income,Duke Energy Carolinas LLC,,,64419.0,0.0,,,AustralianSuper,0.0001559128890523,,,,
High Growth,Fixed Income,Duke Energy Corp,,,49661.0,0.0,,,AustralianSuper,0.0001201941971037,,,,
High Growth,Fixed Income,Duke Energy Florida LLC,,,165657.0,0.0,,,AustralianSuper,0.0004009385656675,,,,
High Growth,Fixed Income,DWR Cymru Financing UK PLC,,,17149.0,0.0,,,AustralianSuper,4.1505613784104674e-05,,,,
High Growth,Fixed Income,E.ON International Finance BV,,,27443.0,0.0,,,AustralianSuper,6.642011540481571e-05,,,,
High Growth,Fixed Income,E.ON SE,,,95916.0,0.0,,,AustralianSuper,0.0002321448744367,,,,
High Growth,Fixed Income,East Japan Railway Co,,,38955.0,0.0,,,AustralianSuper,9.428253454777524e-05,,,,
High Growth,Fixed Income,Eastern Power Networks PLC,,,13619.0,0.0,,,AustralianSuper,3.296197761535492e-05,,,,
High Growth,Fixed Income,easyJet FinCo BV,,,16878.0,0.0,,,AustralianSuper,4.084971423687204e-05,,,,
High Growth,Fixed Income,Eaton Capital ULC,,,12164.0,0.0,,,AustralianSuper,2.94404505259694e-05,,,,
High Growth,Fixed Income,Edenred Se,,,17757.0,0.0,,,AustralianSuper,4.29771522516967e-05,,,,
High Growth,Fixed Income,Edison International,,,9839.0,0.0,,,AustralianSuper,2.3813268063549237e-05,,,,
High Growth,Fixed Income,EDP Servicios Financieros Espana SA,,,65288.0,0.0,,,AustralianSuper,0.0001580161241318,,,,
High Growth,Fixed Income,Electrolux AB,,,14789.0,0.0,,,AustralianSuper,3.5793721048056685e-05,,,,
High Growth,Fixed Income,Elevance Health Inc,,,273592.0,0.0,,,AustralianSuper,0.0006621729480681,,,,
High Growth,Fixed Income,Eli Lilly & Co,,,169412.0,0.0,,,AustralianSuper,0.000410026767881,,,,
High Growth,Fixed Income,Elia Transmission Belgium SA,,,30297.0,0.0,,,AustralianSuper,7.332763314578222e-05,,,,
High Growth,Fixed Income,Enbridge Gas Inc,,,39745.0,0.0,,,AustralianSuper,9.619456643823198e-05,,,,
High Growth,Fixed Income,Enbridge Inc,,,217525.0,0.0,,,AustralianSuper,0.0005264743505969,,,,
High Growth,Fixed Income,Enbridge Pipelines Inc,,,18555.0,0.0,,,AustralianSuper,4.490854649041123e-05,,,,
High Growth,Fixed Income,Enel Finance International NV,,,217811.0,0.0,,,AustralianSuper,0.0005271665545471,,,,
High Growth,Fixed Income,Energy Transfer LP,,,247795.0,0.0,,,AustralianSuper,0.0005997366358173,,,,
High Growth,Fixed Income,Engie SA,,,163923.0,0.0,,,AustralianSuper,0.0003967417766827,,,,
High Growth,Fixed Income,Eni Spa,,,97119.0,0.0,,,AustralianSuper,0.000235056487556,,,,
High Growth,Fixed Income,Entergy Arkansas LLC,,,142326.0,0.0,,,AustralianSuper,0.0003444706972672,,,,
High Growth,Fixed Income,Enterprise Products Operating LLC,,,179757.0,0.0,,,AustralianSuper,0.0004350647044719,,,,
High Growth,Fixed Income,Eog Resources Inc,,,22909.0,0.0,,,AustralianSuper,5.5446504529713334e-05,,,,
High Growth,Fixed Income,Eqt Ab,,,13962.0,0.0,,,AustralianSuper,3.379213829690766e-05,,,,
High Growth,Fixed Income,Equifax Inc,,,62989.0,0.0,,,AustralianSuper,0.0001524518693012,,,,
High Growth,Fixed Income,Equinix Europe 2 Financing Corp LLC,,,11706.0,0.0,,,AustralianSuper,2.8331956088210935e-05,,,,
High Growth,Fixed Income,ERAC USA Finance LLC,,,88431.0,0.0,,,AustralianSuper,0.000214028977348,,,,
High Growth,Fixed Income,Erste Group Bank Ag,,,31159.0,0.0,,,AustralianSuper,7.541392617055907e-05,,,,
High Growth,Fixed Income,Essex Portfolio LP,,,82914.0,0.0,,,AustralianSuper,0.0002006762179307,,,,
High Growth,Fixed Income,Essilorluxottica Sa,,,38300.0,0.0,,,AustralianSuper,9.26972422841687e-05,,,,
