Asset_Class,Management_Type,Name,Dollar_Value,Weighting_Percentage,Security_Identifier,Currency,Listing_Status,Super_Fund,Option_Name,Weighting_Percentage_Clean,Domain,Parsed_Name,Sector,Description
Equity,-,Recruit Holdings Co. Ltd.,6941747.0,0.14,6098 JP,-,Listed,Rest,High Growth,0.138138544613904,recruit.co.jp,Recruit Holdings,,
Equity,-,"Salesforce, Inc.",6927833.0,0.14,CRM US,-,Listed,Rest,High Growth,0.1378616604650351,salesforce.com,Salesforce,,
Equity,-,"Citigroup, Inc.",6910889.0,0.14,C US,-,Listed,Rest,High Growth,0.1375244802854726,citigroup.com,Citigroup,,
Equity,-,Orora Ltd.,6909894.0,0.14,ORA AU,-,Listed,Rest,High Growth,0.1375046801037761,ororagroup.com,Orora,,
Equity,-,Colgate-Palmolive Co.,6873387.0,0.14,CL US,-,Listed,Rest,High Growth,0.136778202482477,colgatepalmolive.com,Colgate-Palmolive,,
Equity,-,"Cme Group, Inc.",6808946.0,0.14,CME US,-,Listed,Rest,High Growth,0.13549584719735,cmegroup.com,CME Group,,
Equity,-,"Booking Holdings, Inc.",6808093.0,0.14,BKNG US,-,Listed,Rest,High Growth,0.1354788727702273,bookingholdings.com,Booking Holdings,,
Equity,-,Tpg Telecom Ltd.,6801279.0,0.14,TPG AU,-,Listed,Rest,High Growth,0.1353432763500468,tpgtelecom.com.au,TPG Telecom,,
Equity,-,"Uber Technologies, Inc.",6791474.0,0.13,UBER US,-,Listed,Rest,High Growth,0.1351481599866963,uber.com,Uber,,
Equity,-,Bristol-Myers Squibb Co.,6777869.0,0.13,BMY US,-,Listed,Rest,High Growth,0.1348774248389774,bms.com,Bristol Myers Squibb,,
Equity,-,Sap Se,6693854.0,0.13,SAP GR,-,Listed,Rest,High Growth,0.1332055532156328,sap.com,SAP,,
Equity,-,Aub Group Ltd.,6681945.0,0.13,AUB AU,-,Listed,Rest,High Growth,0.1329685679253584,aubgroup.com.au,AUB Group,,
Equity,-,Ampol Ltd.,6558340.0,0.13,ALD AU,-,Listed,Rest,High Growth,0.1305088679669759,ampol.com.au,Ampol,,
Equity,-,Trane Technologies Plc,6556506.0,0.13,TT US,-,Listed,Rest,High Growth,0.1304723719536781,tranetechnologies.com,Trane Technologies,,
Equity,-,"Automatic Data Processing, Inc.",6529335.0,0.13,ADP US,-,Listed,Rest,High Growth,0.1299316777457641,adp.com,ADP,,
Equity,-,Lottery Corp. Ltd.,6498089.0,0.13,TLC AU,-,Listed,Rest,High Growth,0.1293098923414551,thelotterycorporation.com,The Lottery Corporation,,
Equity,-,Icici Bank Ltd.,6487866.0,0.13,ICICIBC IN,-,Listed,Rest,High Growth,0.129106457911824,icicibank.com,ICICI Bank,,
Equity,-,Intact Financial Corp.,6402130.0,0.13,IFC CN,-,Listed,Rest,High Growth,0.1274003389390327,intactfc.com,Intact Financial,,
Equity,-,Endeavour Group Ltd.,6385169.0,0.13,EDV AU,-,Listed,Rest,High Growth,0.1270628204649084,endeavourgroup.com.au,Endeavour Group,,
Equity,-,Pilbara Minerals Ltd.,6384625.0,0.13,PLS AU,-,Listed,Rest,High Growth,0.1270519950389357,pilbaraminerals.com.au,Pilbara Minerals,,
Equity,-,Finecobank Banca Fineco Spa,6331678.0,0.13,FBK IM,-,Listed,Rest,High Growth,0.1259983666768429,finecobank.com,FinecoBank,,
Equity,-,Adyen Nv,6288755.0,0.12,ADYEN NA,-,Listed,Rest,High Growth,0.1251442127080419,adyen.com,Adyen,,
Equity,-,Iluka Resources Ltd.,6283842.0,0.12,ILU AU,-,Listed,Rest,High Growth,0.1250464455797256,iluka.com,Iluka Resources,,
Equity,-,Lynas Rare Earths Ltd.,6258563.0,0.12,LYC AU,-,Listed,Rest,High Growth,0.124543401566555,lynasrareearths.com,Lynas Rare Earths,,
Equity,-,Novo Nordisk As,6251634.0,0.12,NOVOB DC,-,Listed,Rest,High Growth,0.1244055166831633,novonordisk.com,Novo Nordisk,,
Equity,-,"Intuitive Surgical, Inc.",6222161.0,0.12,ISRG US,-,Listed,Rest,High Growth,0.1238190134116662,intuitive.com,Intuitive Surgical,,
Equity,-,Dbs Group Holdings Ltd.,6164323.0,0.12,DBS SP,-,Listed,Rest,High Growth,0.1226680557142193,dbs.com,DBS Bank,,
Equity,-,"Motorola Solutions, Inc.",6115518.0,0.12,MSI US,-,Listed,Rest,High Growth,0.121696851827088,motorolasolutions.com,Motorola Solutions,,
Equity,-,"Mitsubishi Ufj Financial Group, Inc.",6115475.0,0.12,8306 JP,-,Listed,Rest,High Growth,0.1216959961408438,mufg.jp,MUFG,,
Equity,-,"Verizon Communications, Inc.",6090692.0,0.12,VZ US,-,Listed,Rest,High Growth,0.1212028223690014,verizon.com,Verizon,,
Equity,-,Hub24 Ltd.,6066733.0,0.12,HUB AU,-,Listed,Rest,High Growth,0.1207260459335587,hub24.com.au,HUB24,,
Equity,-,Aurizon Holdings Ltd.,6037296.0,0.12,AZJ AU,-,Listed,Rest,High Growth,0.1201402590505451,aurizon.com.au,Aurizon,,
Equity,-,General Electric Co.,5829355.0,0.12,GE US,-,Listed,Rest,High Growth,0.1160022996715069,ge.com,GE,,
Equity,-,"Constellation Software, Inc.",5700667.0,0.11,CSU CN,-,Listed,Rest,High Growth,0.1134414496391917,csisoftware.com,Constellation Software,,
Equity,-,Schneider Electric Se,5649582.0,0.11,SU FP,-,Listed,Rest,High Growth,0.1124248744814394,se.com,Schneider Electric,,
Equity,-,"Goldman Sachs Group, Inc.",5619962.0,0.11,GS US,-,Listed,Rest,High Growth,0.111835445956968,goldmansachs.com,Goldman Sachs,,
Equity,-,"S&P Global, Inc.",5589929.0,0.11,SPGI US,-,Listed,Rest,High Growth,0.1112377988646166,spglobal.com,S&P Global,,
Equity,-,Hdfc Bank Ltd.,5536366.0,0.11,HDFCB IN,-,Listed,Rest,High Growth,0.1101719122995841,hdfcbank.com,HDFC Bank,,
Equity,-,Metcash Ltd.,5523278.0,0.11,MTS AU,-,Listed,Rest,High Growth,0.1099114652864753,metcash.com,Metcash,,
Equity,-,Edwards Lifesciences Corp.,5507244.0,0.11,EW US,-,Listed,Rest,High Growth,0.109592393815801,edwards.com,Edwards Lifesciences,,
Equity,-,Wells Fargo & Co.,5486845.0,0.11,WFC US,-,Listed,Rest,High Growth,0.1091864602415035,wellsfargo.com,Wells Fargo,,
Equity,-,Reece Ltd.,5435467.0,0.11,REH AU,-,Listed,Rest,High Growth,0.1081640544774828,reecegroup.com.au,Reece Group,,
Equity,-,Medtronic Plc,5391250.0,0.11,MDT US,-,Listed,Rest,High Growth,0.1072841503226363,medtronic.com,Medtronic,,
Equity,-,"Kenvue, Inc.",5378057.0,0.11,KVUE US,-,Listed,Rest,High Growth,0.1070216138431174,kenvue.com,Kenvue,,
Equity,-,"Tjx Cos., Inc.",5361782.0,0.11,TJX US,-,Listed,Rest,High Growth,0.1066977465495397,tjx.com,TJX Companies,,
Equity,-,Iberdrola Sa,5290371.0,0.11,IBE SM,-,Listed,Rest,High Growth,0.105276690494137,iberdrola.com,Iberdrola,,
Equity,-,Sonic Healthcare Ltd.,5269601.0,0.1,SHL AU,-,Listed,Rest,High Growth,0.1048633741385235,sonichealthcare.com,Sonic Healthcare,,
Equity,-,Meituan,5269428.0,0.1,3690 HK,-,Listed,Rest,High Growth,0.1048599314938667,meituan.com,Meituan,,
Equity,-,"Advanced Micro Devices, Inc.",5250644.0,0.1,AMD US,-,Listed,Rest,High Growth,0.1044861359029258,amd.com,AMD,,
Equity,-,Ryman Healthcare Ltd.,5242994.0,0.1,RYM NZ,-,Listed,Rest,High Growth,0.1043339033501842,rymanhealthcare.co.nz,Ryman Healthcare,,
Equity,-,American Express Co.,5221899.0,0.1,AXP US,-,Listed,Rest,High Growth,0.1039141195985392,americanexpress.com,American Express,,
Equity,-,"Applied Materials, Inc.",5197864.0,0.1,AMAT US,-,Listed,Rest,High Growth,0.1034358307874092,appliedmaterials.com,Applied Materials,,
Equity,-,Northern Trust Corp.,5168621.0,0.1,NTRS US,-,Listed,Rest,High Growth,0.1028539044423343,northerntrust.com,Northern Trust,,
Equity,-,Sandfire Resources Ltd.,5089006.0,0.1,SFR AU,-,Listed,Rest,High Growth,0.1012695914114163,sandfire.com.au,Sandfire Resources,,
Equity,-,Industria De Diseno Textil Sa,5070527.0,0.1,ITX SM,-,Listed,Rest,High Growth,0.1009018652229049,inditex.com,Inditex,,
Equity,-,"Gilead Sciences, Inc.",5004352.0,0.1,GILD US,-,Listed,Rest,High Growth,0.0995850038924898,gilead.com,Gilead Sciences,,
Equity,-,Oracle Corp.,4864355.0,0.1,ORCL US,-,Listed,Rest,High Growth,0.0967991083779583,oracle.com,Oracle,,
Equity,-,Charles Schwab Corp.,4759267.0,0.09,SCHW US,-,Listed,Rest,High Growth,0.0947078907959309,schwab.com,Charles Schwab,,
Equity,-,Progressive Corp.,4749473.0,0.09,PGR US,-,Listed,Rest,High Growth,0.0945129933290614,progressive.com,Progressive,,
Equity,-,"Texas Instruments, Inc.",4740258.0,0.09,TXN US,-,Listed,Rest,High Growth,0.0943296177769681,ti.com,Texas Instruments,,
Equity,-,A2 Milk Co. Ltd.,4718370.0,0.09,A2M AU,-,Listed,Rest,High Growth,0.0938940535790063,thea2milkcompany.com,The a2 Milk Company,,
Equity,-,"Life360, Inc.",4705143.0,0.09,360 AU,-,Listed,Rest,High Growth,0.093630840510364,life360.com,Life360,,
Equity,-,"Hca Healthcare, Inc.",4591625.0,0.09,HCA US,-,Listed,Rest,High Growth,0.0913718686251194,hcahealthcare.com,HCA Healthcare,,
Equity,-,Vault Minerals Ltd.,4589498.0,0.09,VAU AU,-,Listed,Rest,High Growth,0.0913295420055532,vaultminerals.com.au,Vault Minerals,,
Equity,-,Ing Groep Nv,4587319.0,0.09,INGA NA,-,Listed,Rest,High Growth,0.091286180602622,ing.com,ING,,
Equity,-,Abb Ltd.,4569675.0,0.09,ABBN SW,-,Listed,Rest,High Growth,0.0909350706469915,abb.com,ABB,,
Equity,-,Rtx Corp.,4524379.0,0.09,RTX US,-,Listed,Rest,High Growth,0.0900336947373205,rtx.com,RTX,,
Equity,-,Monadelphous Group Ltd.,4514981.0,0.09,MND AU,-,Listed,Rest,High Growth,0.0898466775437694,monadelphous.com.au,Monadelphous,,
Equity,-,Genesis Minerals Ltd.,4473983.0,0.09,GMD AU,-,Listed,Rest,High Growth,0.089030830459155,genesisminerals.com.au,Genesis Minerals,,
Equity,-,Astrazeneca Plc,4449887.0,0.09,AZN LN,-,Listed,Rest,High Growth,0.0885513277675391,astrazeneca.com,AstraZeneca,,
Equity,-,"Shopify, Inc.",4424607.0,0.09,SHOP US,-,Listed,Rest,High Growth,0.0880482638546884,shopify.com,Shopify,,
Equity,-,Webjet Ltd.,4417380.0,0.09,WEB AU,-,Listed,Rest,High Growth,0.0879044488666278,webjet.com.au,Webjet,,
Equity,-,Spotify Technology Sa,4370189.0,0.09,SPOT US,-,Listed,Rest,High Growth,0.0869653630631731,spotify.com,Spotify,,
Equity,-,"Tyson Foods, Inc.",4358341.0,0.09,TSN US,-,Listed,Rest,High Growth,0.0867295916533845,tysonfoods.com,Tyson Foods,,
Equity,-,Dsm-Firmenich Ag,4351171.0,0.09,DSFIR NA,-,Listed,Rest,High Growth,0.0865869109470894,dsm-firmenich.com,DSM-Firmenich,,
Equity,-,"Freeport-Mcmoran, Inc.",4290010.0,0.09,FCX US,-,Listed,Rest,High Growth,0.0853698266126804,fcx.com,Freeport-McMoRan,,
Equity,-,Performance Food Group Co.,4271664.0,0.08,PFGC US,-,Listed,Rest,High Growth,0.0850047470816219,pfgc.com,Performance Food Group,,
Equity,-,London Stock Exchange Group Plc,4230789.0,0.08,LSEG LN,-,Listed,Rest,High Growth,0.0841913476576594,lseg.com,LSEG,,
Equity,-,Capricorn Metals Ltd.,4151855.0,0.08,CMM AU,-,Listed,Rest,High Growth,0.0826205863088874,capricornmetals.com.au,Capricorn Metals,,
Equity,-,Medibank Pvt Ltd.,4150921.0,0.08,MPL AU,-,Listed,Rest,High Growth,0.0826020000076769,medibank.com.au,Medibank,,
Equity,-,Roche Holding Ag,4095628.0,0.08,ROG SW,-,Listed,Rest,High Growth,0.0815016869960767,roche.com,Roche,,
Equity,-,Eaton Corp. Plc,4076831.0,0.08,ETN US,-,Listed,Rest,High Growth,0.0811276327092944,eaton.com,Eaton,,
Equity,-,Contemporary Amperex Technology Co. Ltd.,4015965.0,0.08,300750 C2,-,Listed,Rest,High Growth,0.079916418780514,catl.com,CATL,,
Equity,-,Qube Holdings Ltd.,3973494.0,0.08,QUB AU,-,Listed,Rest,High Growth,0.0790712594671168,qube.com.au,Qube Holdings,,
Equity,-,Lam Research Corp.,3962020.0,0.08,LRCX US,-,Listed,Rest,High Growth,0.0788429305376845,lamresearch.com,Lam Research,,
Equity,-,Diageo Plc,3918191.0,0.08,DGE LN,-,Listed,Rest,High Growth,0.0779707474587156,diageo.com,Diageo,,
Equity,-,"At&T, Inc.",3891640.0,0.08,T US,-,Listed,Rest,High Growth,0.0774423910524617,att.com,AT&T,,
Equity,-,Anta Sports Products Ltd.,3886214.0,0.08,2020 HK,-,Listed,Rest,High Growth,0.0773344153882557,anta.com,ANTA Sports,,
Equity,-,Peet Ltd.,3872697.0,0.08,PPC AU,-,Listed,Rest,High Growth,0.0770654314123854,peet.com.au,Peet,,
Equity,-,Suncorp Group Ltd.,3865534.0,0.08,SUN AU,-,Listed,Rest,High Growth,0.076922890003851,suncorpgroup.com.au,Suncorp Group,,
Equity,-,"Caterpillar, Inc.",3815972.0,0.08,CAT US,-,Listed,Rest,High Growth,0.0759366220588864,caterpillar.com,Caterpillar,,
Equity,-,"Globe Life, Inc.",3777645.0,0.07,GL US,-,Listed,Rest,High Growth,0.0751739270198109,globelifeinc.com,Globe Life,,
Equity,-,Prosus Nv,3747736.0,0.07,PRX SJ,-,Listed,Rest,High Growth,0.0745787474877915,prosus.com,Prosus,,
Equity,-,Boston Scientific Corp.,3737007.0,0.07,BSX US,-,Listed,Rest,High Growth,0.0743652438200314,bostonscientific.com,Boston Scientific,,
Equity,-,"Cisco Systems, Inc.",3713455.0,0.07,CSCO US,-,Listed,Rest,High Growth,0.0738965665543882,cisco.com,Cisco,,
Equity,-,Sea Ltd.,3695874.0,0.07,SE US,-,Listed,Rest,High Growth,0.0735467102786039,sea.com,Sea,,
Equity,-,Applovin Corp.,3690795.0,0.07,APP US,-,Listed,Rest,High Growth,0.0734456398033915,applovin.com,AppLovin,,
Equity,-,Bank Central Asia Tbk Pt,3690290.0,0.07,BBCA IJ,-,Listed,Rest,High Growth,0.0734355904649426,bca.co.id,BCA,,
Equity,-,Intermediate Capital Group Plc,3688490.0,0.07,ICG LN,-,Listed,Rest,High Growth,0.0733997710407681,icgplc.com,Intermediate Capital Group,,
Equity,-,"Molina Healthcare, Inc.",3653294.0,0.07,MOH US,-,Listed,Rest,High Growth,0.0726993819000761,molinahealthcare.com,Molina Healthcare,,
Equity,-,Hdfc Bank Ltd.,3609592.0,0.07,HDB US,-,Listed,Rest,High Growth,0.0718297260804796,hdfcbank.com,HDFC Bank,,
Equity,-,Cie Generale Des Etablissements Michelin Sca,3606629.0,0.07,ML FP,-,Listed,Rest,High Growth,0.0717707633283523,michelin.com,Michelin,,
Equity,-,Alsea Sab De Cv,3581330.0,0.07,ALSEA MM,-,Listed,Rest,High Growth,0.0712673213215798,alsea.net,Alsea,,
Equity,-,Shell Plc,3552455.0,0.07,SHEL LN,-,Listed,Rest,High Growth,0.0706927180587806,shell.com,Shell,,
Equity,-,Capitec Bank Holdings Ltd.,3549818.0,0.07,CPI SJ,-,Listed,Rest,High Growth,0.070640242602365,capitecbank.co.za,Capitec Bank,,
Equity,-,"Paypal Holdings, Inc.",3547031.0,0.07,PYPL US,-,Listed,Rest,High Growth,0.0705847821939348,paypal.com,PayPal,,
Equity,-,Arthur J Gallagher & Co.,3546417.0,0.07,AJG US,-,Listed,Rest,High Growth,0.0705725637903553,ajg.com,Arthur J. Gallagher,,
Equity,-,Sims Ltd.,3488847.0,0.07,SGM AU,-,Listed,Rest,High Growth,0.0694269392071743,simsltd.com,Sims,,
Equity,-,"Micron Technology, Inc.",3485447.0,0.07,MU US,-,Listed,Rest,High Growth,0.0693592802948447,micron.com,Micron Technology,,
Equity,-,Moody'S Corp.,3484915.0,0.07,MCO US,-,Listed,Rest,High Growth,0.0693486936650332,moodys.com,Moody's,,
Equity,-,"Intuit, Inc.",3471632.0,0.07,INTU US,-,Listed,Rest,High Growth,0.0690843662143055,intuit.com,Intuit,,
Equity,-,"Sk Hynix, Inc.",3471277.0,0.07,000660 KS,-,Listed,Rest,High Growth,0.0690773018278711,skhynix.com,SK Hynix,,
Equity,-,Wolters Kluwer Nv,3459593.0,0.07,WKL NA,-,Listed,Rest,High Growth,0.0688447939656184,wolterskluwer.com,Wolters Kluwer,,
Equity,-,"Copart, Inc.",3452888.0,0.07,CPRT US,-,Listed,Rest,High Growth,0.0687113666105684,copart.com,Copart,,
Equity,-,Fletcher Building Ltd.,3441625.0,0.07,FBU AU,-,Listed,Rest,High Growth,0.0684872365136366,fletcherbuilding.com,Fletcher Building,,
Equity,-,Comcast Corp.,3439182.0,0.07,CMCSA US,-,Listed,Rest,High Growth,0.0684386215951597,comcast.com,Comcast,,
Equity,-,"Reliance, Inc.",3438209.0,0.07,RS US,-,Listed,Rest,High Growth,0.0684192592064254,rsac.com,Reliance,,
Equity,-,Valero Energy Corp.,3431173.0,0.07,VLO US,-,Listed,Rest,High Growth,0.0682792450572633,valero.com,Valero Energy,,
Equity,-,"Trade Desk, Inc.",3422039.0,0.07,TTD US,-,Listed,Rest,High Growth,0.0680974813792579,thetradedesk.com,The Trade Desk,,
Equity,-,Sony Group Corp.,3410035.0,0.07,6758 JP,-,Listed,Rest,High Growth,0.0678586056193742,sony.com,Sony,,
Equity,-,"Old Dominion Freight Line, Inc.",3347551.0,0.07,ODFL US,-,Listed,Rest,High Growth,0.0666151940081969,odfl.com,Old Dominion Freight Line,,
Equity,-,Tokyo Electron Ltd.,3330251.0,0.07,8035 JP,-,Listed,Rest,High Growth,0.0662709295425198,tel.com,Tokyo Electron,,
Equity,-,Omni Bridgeway Ltd.,3313005.0,0.07,OBL AU,-,Listed,Rest,High Growth,0.065927739659568,omnibridgeway.com,Omni Bridgeway,,
Equity,-,Chugai Pharmaceutical Co. Ltd.,3310358.0,0.07,4519 JP,-,Listed,Rest,High Growth,0.0658750652063513,chugai-pharm.co.jp,Chugai Pharmaceutical,,
Equity,-,Nintendo Co. Ltd.,3303678.0,0.07,7974 JP,-,Listed,Rest,High Growth,0.0657421353433038,nintendo.com,Nintendo,,
Equity,-,"Mediatek, Inc.",3300406.0,0.07,2454 TT,-,Listed,Rest,High Growth,0.0656770235900266,mediatek.com,MediaTek,,
Equity,-,Walt Disney Co.,3296497.0,0.07,DIS US,-,Listed,Rest,High Growth,0.0655992357405276,disney.com,Disney,,
Equity,-,Shell Plc,3272104.0,0.06,SHELL NA,-,Listed,Rest,High Growth,0.0651138228439229,shell.com,Shell,,
Equity,-,"Arista Networks, Inc.",3257216.0,0.06,ANET US,-,Listed,Rest,High Growth,0.0648175564066397,arista.com,Arista Networks,,
Equity,-,Coca-Cola Co.,3255476.0,0.06,KO US,-,Listed,Rest,High Growth,0.064782930963271,coca-colacompany.com,Coca-Cola,,
Equity,-,Cie Financiere Richemont Sa,3241793.0,0.06,CFR SW,-,Listed,Rest,High Growth,0.0645106436405045,richemont.com,Richemont,,
Equity,-,Tsingtao Brewery Co. Ltd.,3237758.0,0.06,168 HK,-,Listed,Rest,High Growth,0.0644303484313134,tsingtao.com,Tsingtao Brewery,,
Equity,-,"Palantir Technologies, Inc.",3230840.0,0.06,PLTR US,-,Listed,Rest,High Growth,0.0642926824444027,palantir.com,Palantir Technologies,,
Equity,-,Sanofi,3187629.0,0.06,SAN FP,-,Listed,Rest,High Growth,0.0634327973677338,sanofi.com,Sanofi,,
Equity,-,Gsk Plc,3182436.0,0.06,GSK LN,-,Listed,Rest,High Growth,0.0633294583289904,gsk.com,GSK,,
Equity,-,Nexgen Energy Ltd.,3174342.0,0.06,NXG AU,-,Listed,Rest,High Growth,0.0631683903182857,nexgenenergy.ca,NexGen Energy,,
Equity,-,L'Oreal Sa,3173758.0,0.06,OR FP,-,Listed,Rest,High Growth,0.0631567689051091,loreal.com,L'Oréal,,
Equity,-,Danaher Corp.,3172870.0,0.06,DHR US,-,Listed,Rest,High Growth,0.063139097989183,danaher.com,Danaher,,
Equity,-,Credicorp Ltd.,3156583.0,0.06,BAP US,-,Listed,Rest,High Growth,0.0628149918994441,credicorp.com.pe,Credicorp,,
Equity,-,"Eog Resources, Inc.",3153118.0,0.06,EOG US,-,Listed,Rest,High Growth,0.0627460395079082,eogresources.com,EOG Resources,,
Equity,-,Taiwan Semiconductor Manufacturing Co. Ltd.,3147607.0,0.06,TSM US,-,Listed,Rest,High Growth,0.062636372370894,tsmc.com,TSMC,,
Equity,-,Intesa Sanpaolo Spa,3132392.0,0.06,ISP IM,-,Listed,Rest,High Growth,0.062333598738219,intesasanpaolo.com,Intesa Sanpaolo,,
Equity,-,International Business Machines Corp.,3125426.0,0.06,IBM US,-,Listed,Rest,High Growth,0.0621949775666637,ibm.com,IBM,,
Equity,-,Abbott Laboratories,3125374.0,0.06,ABT US,-,Listed,Rest,High Growth,0.0621939427832987,abbott.com,Abbott,,
Equity,-,"Cloudflare, Inc.",3107393.0,0.06,NET US,-,Listed,Rest,High Growth,0.0618361266354756,cloudflare.com,Cloudflare,,
Equity,-,Kla Corp.,3106808.0,0.06,KLAC US,-,Listed,Rest,High Growth,0.0618244853226189,kla.com,KLA,,
Equity,-,Nrw Holdings Ltd.,3104599.0,0.06,NWH AU,-,Listed,Rest,High Growth,0.0617805269292847,nrw.com.au,NRW Holdings,,
Equity,-,"Thermo Fisher Scientific, Inc.",3102671.0,0.06,TMO US,-,Listed,Rest,High Growth,0.0617421603460578,thermofisher.com,Thermo Fisher Scientific,,
Equity,-,"Keurig Dr Pepper, Inc.",3049541.0,0.06,KDP US,-,Listed,Rest,High Growth,0.0606848903425073,keurigdrpepper.com,Keurig Dr Pepper,,
Equity,-,Despegar.Com Corp.,3024769.0,0.06,DESP US,-,Listed,Rest,High Growth,0.0601919354671459,despegar.com,Despegar.com,,
Equity,-,"Ecolab, Inc.",3012122.0,0.06,ECL US,-,Listed,Rest,High Growth,0.0599402642129599,ecolab.com,Ecolab,,
Equity,-,Atlassian Corp.,3008393.0,0.06,TEAM US,-,Listed,Rest,High Growth,0.0598660583058784,atlassian.com,Atlassian,,
Equity,-,"Marriott International, Inc.",2975806.0,0.06,MAR US,-,Listed,Rest,High Growth,0.0592175874305593,marriott.com,Marriott International,,
Equity,-,"Workday, Inc.",2972529.0,0.06,WDAY US,-,Listed,Rest,High Growth,0.0591523761788816,workday.com,Workday,,
Equity,-,3M Co.,2942666.0,0.06,MMM US,-,Listed,Rest,High Growth,0.0585581120321467,3m.com,3M,,
Equity,-,Airbus Se,2932596.0,0.06,AIR FP,-,Listed,Rest,High Growth,0.0583577222535705,airbus.com,Airbus,,
Equity,-,Deutsche Telekom Ag,2931239.0,0.06,DTE GR,-,Listed,Rest,High Growth,0.0583307183876789,telekom.com,Deutsche Telekom,,
Equity,-,Asics Corp.,2905170.0,0.06,7936 JP,-,Listed,Rest,High Growth,0.0578119536272318,asics.com,ASICS,,
Equity,-,"Ptc, Inc.",2863558.0,0.06,PTC US,-,Listed,Rest,High Growth,0.0569838881390378,ptc.com,PTC,,
Equity,-,Compass Group Plc,2860556.0,0.06,CPG LN,-,Listed,Rest,High Growth,0.0569241492993868,compass-group.com,Compass Group,,
Equity,-,"Hubspot, Inc.",2858717.0,0.06,HUBS US,-,Listed,Rest,High Growth,0.0568875537876885,hubspot.com,HubSpot,,
Equity,-,"Travelers Cos., Inc.",2854346.0,0.06,TRV US,-,Listed,Rest,High Growth,0.0568005722859848,travelers.com,Travelers,,
Equity,-,Computershare Ltd.,2849862.0,0.06,CPU AU,-,Listed,Rest,High Growth,0.0567113421204301,computershare.com,Computershare,,
Equity,-,"Clean Harbors, Inc.",2843293.0,0.06,CLH US,-,Listed,Rest,High Growth,0.0565806211218733,cleanharbors.com,Clean Harbors,,
Equity,-,Beach Energy Ltd.,2824009.0,0.06,BPT AU,-,Listed,Rest,High Growth,0.0561968756908839,beachenergy.com.au,Beach Energy,,
Equity,-,"Fortinet, Inc.",2823966.0,0.06,FTNT US,-,Listed,Rest,High Growth,0.0561960200046397,fortinet.com,Fortinet,,
Equity,-,Icon Plc,2823837.0,0.06,ICLR US,-,Listed,Rest,High Growth,0.0561934529459072,iconplc.com,ICON,,
Equity,-,"Netapp, Inc.",2820095.0,0.06,NTAP US,-,Listed,Rest,High Growth,0.0561189883429845,netapp.com,NetApp,,
Equity,-,News Corp.,2818769.0,0.06,NWSLV AU,-,Listed,Rest,High Growth,0.0560926013671759,newscorp.com,News Corp,,
Equity,-,Eversource Energy,2799086.0,0.06,ES US,-,Listed,Rest,High Growth,0.0557009159638278,eversource.com,Eversource Energy,,
Equity,-,Hitachi Ltd.,2775136.0,0.06,6501 JP,-,Listed,Rest,High Growth,0.0552243186255061,hitachi.com,Hitachi,,
Equity,-,Te Connectivity Plc,2769089.0,0.05,TEL US,-,Listed,Rest,High Growth,0.0551039852599599,te.com,TE Connectivity,,
Equity,-,Schlumberger Nv,2749264.0,0.05,SLB US,-,Listed,Rest,High Growth,0.054709474102038,slb.com,SLB,,
Equity,-,Atmos Energy Corp.,2743322.0,0.05,ATO US,-,Listed,Rest,High Growth,0.054591230202902,atmosenergy.com,Atmos Energy,,
Equity,-,Rs Group Plc,2711090.0,0.05,RS1 LN,-,Listed,Rest,High Growth,0.0539498237140173,rsgroup.com,RS Group,,
Equity,-,Bnp Paribas Sa,2682758.0,0.05,BNP FP,-,Listed,Rest,High Growth,0.0533860259775108,bnpparibas.com,BNP Paribas,,
Equity,-,"Raymond James Financial, Inc.",2680177.0,0.05,RJF US,-,Listed,Rest,High Growth,0.0533346649031806,raymondjames.com,Raymond James,,
Equity,-,Infineon Technologies Ag,2677905.0,0.05,IFX GR,-,Listed,Rest,High Growth,0.0532894528300003,infineon.com,Infineon Technologies,,
Equity,-,"Amgen, Inc.",2662143.0,0.05,AMGN US,-,Listed,Rest,High Growth,0.0529757940723123,amgen.com,Amgen,,
Equity,-,"Lowe'S Cos., Inc.",2658616.0,0.05,LOW US,-,Listed,Rest,High Growth,0.0529056079006104,lowes.com,Lowe's,,
Equity,-,"Airbnb, Inc.",2645678.0,0.05,ABNB US,-,Listed,Rest,High Growth,0.0526481458395162,airbnb.com,Airbnb,,
Equity,-,Als Ltd.,2632912.0,0.05,ALQ AU,-,Listed,Rest,High Growth,0.0523941065233986,alsglobal.com,ALS,,
Equity,-,Itochu Corp.,2623575.0,0.05,8001 JP,-,Listed,Rest,High Growth,0.0522083032103335,itochu.co.jp,Itochu,,
Equity,-,"Vertex Pharmaceuticals, Inc.",2620264.0,0.05,VRTX US,-,Listed,Rest,High Growth,0.0521424153695325,vrtx.com,Vertex Pharmaceuticals,,
Equity,-,Metals Acquisition Ltd.,2612179.0,0.05,MAC AU,-,Listed,Rest,High Growth,0.0519815264559488,metalsacquisition.com,Metals Acquisition,,
Equity,-,"Waste Connections, Inc.",2608625.0,0.05,WCN US,-,Listed,Rest,High Growth,0.0519108029928842,wasteconnections.com,Waste Connections,,
Equity,-,Banco Bilbao Vizcaya Argentaria Sa,2595668.0,0.05,BBVA SM,-,Listed,Rest,High Growth,0.0516529628378681,bbva.com,BBVA,,
